start_ts,end_ts,src_ip,dst_ip,src_port,dst_port,protocol,tos,tcp_flags,packet_count,bytes,router_in_port,router_out_port
1361951998.439,1361951998.439,52.220.22.206,7.35.156.228,62716,16881,6,32,0,1,52,57,50
1361951995.303,1361951995.303,41.43.213.134,24.217.159.0,35365,80,6,0,0,1,52,49,78
1361951995.303,1361951995.303,248.207.38.29,216.182.129.130,53,61311,17,0,0,1,157,50,78
1361951995.303,1361951995.303,216.182.129.130,248.207.38.29,24706,53,17,0,0,1,71,78,49
1361951995.303,1361951995.303,41.43.197.228,176.107.52.12,54154,60972,17,0,0,1,49,49,78
1361951995.303,1361951995.303,8.148.161.242,7.35.157.26,80,44847,6,32,0,1,52,57,50
1361951995.303,1361951995.303,248.207.38.29,216.182.129.130,53,15276,17,0,0,1,157,50,78
1361951995.303,1361951995.303,41.43.208.46,99.249.227.179,12596,20782,17,0,0,1,129,50,78
1361951995.303,1361951995.303,8.148.161.242,7.35.157.26,80,41272,6,32,0,1,52,57,50
1361951995.367,1361951995.367,8.149.121.149,7.35.157.37,80,48809,6,32,0,1,52,57,50
1361951995.303,1361951995.303,24.217.159.0,41.43.213.134,80,35365,6,0,0,1,52,78,50
1361951995.367,1361951995.367,8.149.121.149,7.35.157.37,80,14649,6,32,0,1,52,57,50
1361951995.303,1361951995.303,8.148.161.242,7.35.157.26,80,36435,6,32,0,1,52,57,50
1361951995.367,1361951995.367,41.43.208.54,115.209.172.236,15093,56664,6,0,0,1,75,50,57
1361951995.367,1361951995.367,41.43.208.54,67.125.250.221,15093,56316,6,0,0,1,75,50,78
1361951995.367,1361951995.367,41.43.208.54,205.163.136.123,15093,55935,6,0,0,1,87,49,57
1361951995.367,1361951995.367,65.237.86.119,7.35.250.0,63795,443,6,32,0,1,52,57,49
1361951995.367,1361951995.367,50.76.68.122,7.35.93.70,53,3688,17,0,0,1,118,78,50
1361951995.303,1361951995.303,8.148.161.242,7.35.157.26,80,42530,6,32,0,1,52,57,50
1361951995.367,1361951995.367,70.129.180.147,41.43.200.125,80,54517,6,0,0,1,52,78,50
1361951995.303,1361951995.303,41.43.208.63,206.91.12.123,55192,80,6,0,0,1,52,50,57
1361951995.303,1361951995.303,183.52.16.34,248.207.38.29,4219,53,17,32,0,1,61,57,50
1361951995.303,1361951995.303,248.207.38.29,183.52.16.34,53,4219,17,0,0,1,321,50,78
1361951995.303,1361951995.303,23.197.156.47,7.35.250.0,61810,443,6,32,0,1,52,57,49
1361951995.303,1361951995.303,7.35.250.0,23.197.156.47,443,61810,6,0,0,1,52,50,57
1361951995.367,1361951995.367,24.244.206.27,7.35.93.70,53,38364,17,0,0,1,124,78,50
1361951995.367,1361951995.367,82.237.238.209,7.35.157.41,51071,30831,6,32,0,1,48,57,49
1361951995.302,1361951995.302,23.197.159.92,7.35.250.0,54578,443,6,32,0,1,46,57,49
1361951995.302,1361951995.302,41.43.208.63,172.129.70.25,55179,80,6,0,0,1,52,50,78
1361951995.302,1361951995.302,52.75.231.213,7.35.54.43,39956,47350,17,32,0,1,131,57,50
1361951995.302,1361951995.302,24.217.159.0,7.35.157.47,80,19140,6,0,0,1,52,78,50
1361951995.302,1361951995.302,46.29.207.15,41.43.219.67,46631,40029,17,32,0,1,131,57,50
1361951995.366,1361951995.366,41.43.214.7,70.129.180.131,65114,80,6,0,0,1,46,49,78
1361951995.302,1361951995.302,7.35.156.166,125.46.63.113,39688,62105,6,0,0,1,52,49,78
1361951995.302,1361951995.302,24.244.207.217,216.84.74.70,80,42795,6,0,0,1,52,78,49
1361951995.366,1361951995.366,7.35.156.255,125.250.177.173,47867,20620,6,0,0,1,52,50,57
1361951995.302,1361951995.302,65.237.53.52,7.35.250.168,64635,443,6,32,0,1,46,57,49
1361951995.366,1361951995.366,237.110.249.217,248.207.38.29,40084,53,17,32,0,1,69,57,49
1361951995.366,1361951995.366,41.43.219.67,85.69.166.235,40029,27667,17,0,0,1,315,50,57
1361951995.302,1361951995.302,94.121.102.229,7.35.29.188,80,59841,6,0,0,1,46,78,49
1361951995.298,1361951995.298,70.129.198.64,41.43.220.81,443,64974,6,0,0,1,46,78,50
1361951995.298,1361951995.298,181.144.108.71,41.43.205.17,9700,60351,17,32,0,1,131,57,50
1361951995.362,1361951995.362,41.43.205.17,181.144.108.71,60351,9700,17,0,0,1,315,50,57
1361951995.298,1361951995.298,76.163.239.5,248.207.38.29,8257,53,17,32,0,1,54,57,49
1361951995.362,1361951995.362,216.150.162.252,7.35.48.174,47557,53,17,0,0,1,76,57,50
1361951998.434,1361951998.434,168.35.73.197,7.35.93.70,53,14664,17,32,0,1,144,57,50
1361951995.362,1361951995.362,7.35.48.174,216.150.162.252,53,47557,17,0,0,1,172,50,57
1361951998.434,1361951998.434,69.171.43.254,7.35.11.127,48509,60027,6,32,0,1,46,57,49
1361951995.362,1361951995.362,71.156.24.109,41.43.194.112,40021,43801,17,0,0,1,77,78,50
1361951995.302,1361951995.302,248.207.38.29,182.0.147.185,53,18031,17,0,0,1,111,50,57
1361951995.366,1361951995.366,248.207.142.6,206.106.14.60,993,56615,6,0,0,1,142,50,57
1361951995.302,1361951995.302,72.51.164.18,41.43.213.134,80,36259,6,0,0,1,46,78,50
1361951995.302,1361951995.302,181.15.224.136,7.35.93.70,53,28485,17,0,0,1,531,76,50
1361951995.366,1361951995.366,215.255.133.61,41.43.219.67,17251,40029,17,32,0,1,126,57,50
1361951995.302,1361951995.302,72.51.164.18,41.43.213.134,80,46851,6,0,0,1,46,78,50
1361951995.302,1361951995.302,8.148.161.242,7.35.157.26,80,40200,6,32,0,1,52,57,50
1361951998.502,1361951998.502,7.35.93.70,161.185.171.61,7155,53,17,0,0,1,81,50,78
1361951995.366,1361951995.366,179.175.197.183,7.35.93.113,53,33025,17,32,0,1,352,57,50
1361951995.302,1361951995.302,206.91.39.126,41.43.208.63,80,55201,6,32,0,1,52,57,50
1361951966.629,1361951968.485,2001:397:edf0:9f4f:3e57:e571:63d0:8a37,2520:476f:446f:42f2:ff66:20fc:3fc7:9b0c,57139,993,6,0,0,26,2915,50,0
1361951966.629,1361951967.205,2001:397:edf0:9f4f:3e57:e571:63d0:8a37,2520:476f:446f:42f2:ff66:20fc:3fc7:9b0c,57137,993,6,0,0,2,183,50,0
1361951966.693,1361951967.973,2526:13c5:1f95:7df7:20f0:ff:b4e9:f8b4,2520:63f:281d:10e8:33a8:4a90:feb:c588,80,38979,6,0,0,983,1407759,42,0
1361951966.757,1361951968.421,2520:476f:446f:42f2:ff66:20fc:3fc7:9b0c,2001:397:edf0:9f4f:3e57:e571:63d0:8a37,993,57139,6,0,0,22,2933,42,0
1361951966.885,1361951966.949,2001:486f:fff1:e1d:ef67:df00:38:40bc,2001:397:edf0:9fdc:398:235d:6ed4:c091,80,51161,6,0,0,2,120,42,0
1361951966.117,1361951970.661,2520:476f:4462:8efe:cf89:e0c1:fcff:fb0e,2001:397:edf0:9fc7:d04e:be2c:25c4:ce22,443,52833,6,0,0,513,557596,42,0
1361951966.117,1361951970.085,2520:476f:4462:8efe:cf89:e0c1:fcff:fb0c,2001:397:edf0:9fc7:d04e:be2c:25c4:ce22,443,52834,6,0,0,335,364609,42,0
1361951967.013,1361951967.141,27a5:6a7f:7010:3cff:df60:1fc2:1784:abe1,2520:63f:281d:10e8:33a8:4a90:feb:c588,80,45793,6,0,0,2,144,42,0
1361951966.245,1361951970.469,2526:13c5:1f95:7df7:20f0:ff:b4e9:f894,2520:63f:281d:10e8:33a8:4a90:feb:c5a3,80,55274,6,0,0,16,14676,42,0
1361951866.917,1361951970.597,2520:476f:4462:8efe:cf89:e0c1:fcff:fb10,2001:397:edf0:9fd5:683:be56:db29:44b2,443,51024,6,0,0,15,1710,42,0
1361951899.045,1361951968.037,2001:397:edf0:9f8f:e7aa:8e7e:9ab4:33e0,27a5:6a7f:7010:3cff:df60:1fc2:c048:1160,61643,443,6,0,0,53,53771,49,0
1361951899.109,1361951968.037,27a5:6a7f:7010:3cff:df60:1fc2:c048:1160,2001:397:edf0:9f8f:e7aa:8e7e:9ab4:33e0,443,61643,6,0,0,41,12729,42,0
1361951967.333,1361951967.909,2001:397:edf0:9fc7:d04e:be2c:25c4:ce22,2520:476f:4462:8efe:cf89:e0c1:fcff:fb04,52620,443,6,0,0,36,3836,50,0
1361951967.397,1361951967.397,2001:397:edf0:9fd8:4e72:93c3:5db2:a135,2b1c:c880:d870:c0f9:8312:fff2:3c:3fc9,55381,443,6,0,0,2,120,50,0
1361951967.397,1361951967.909,2520:476f:4462:8efe:cf89:e0c1:fcff:fb04,2001:397:edf0:9fc7:d04e:be2c:25c4:ce22,443,52620,6,0,0,75,63054,42,0
1361951959.013,1361951967.973,2520:63f:281d:10f7:36b6:820e:7a05:3d44,2002:c755:40dc:bdf0:3017:c0c1:73c8:403c,41653,135,6,0,0,3,212,50,0
1361951919.141,1361951970.533,2520:63f:281d:10e8:33a8:4a90:feb:c5a3,2526:13c5:1f95:7df7:20f0:ff:b4e9:f8a6,57911,80,6,0,0,67,9927,50,0
1361951967.781,1361951967.781,2520:476f:4462:8efe:cf89:e0c1:fcff:fb07,2001:397:edf0:9f80:894c:c9ec:2b6c:4e02,443,57823,6,0,0,12,7897,42,0
1361951967.845,1361951967.973,2001:397:edf0:9fd5:b4f:d17:9835:2d81,2520:476f:4462:8efe:cf89:e0c1:fcff:fb1d,56479,443,6,0,0,8,3000,49,0
1361951967.845,1361951967.973,2520:476f:4462:8efe:cf89:e0c1:fcff:fb1d,2001:397:edf0:9fd5:b4f:d17:9835:2d81,443,56479,6,0,0,7,979,42,0
1361951967.909,1361951968.165,2520:63f:281d:10f3:e325:d67f:f728:97f6,2001:99f:1be2:cef7:3f97:df3f:c0f8:6007,49442,6667,6,0,0,2,161,49,0
1361951967.973,1361951967.973,2520:476f:4462:8eff:f0f8:3f3d:c03e:7c44,2520:63f:240a:53f0:af31:4409:7a8e:abd9,443,50603,6,0,0,24,14889,42,0
1361951968.357,1361951968.997,2001:397:edf0:9fd8:f623:9810:d5c3:9483,2520:476f:4465:ac09:1098:203d:c300:63f2,55937,5222,6,0,0,18,3323,49,0
1361951968.485,1361951969.893,2001:397:edf0:9f0c:f3e3:a5f0:fe09:7769,2001:170:e401:4f04:ef96:20c3:aff0:167e,63042,443,6,0,0,38,3560,50,0
1361951968.549,1361951970.405,2520:476f:4465:ac0b:d06e:3f3c:3fc6:7c97,2001:397:edf0:9f80:2d23:8b76:f368:23ac,443,62608,6,0,0,121,107226,42,0
1361951968.677,1361951968.933,2001:397:edf0:9f0c:f3e3:a5f0:fe09:7769,2526:13c5:1f95:7df7:20f0:ff:b4e9:f8a6,63043,443,6,0,0,9,1392,50,0
1361951968.677,1361951968.741,2001:397:edf0:9f0c:f3e3:a5f0:fe09:7769,2526:13c5:1f95:7df7:20f0:ff:b4e9:f8a6,63044,443,6,0,0,8,1368,50,0
1361951968.677,1361951968.805,2001:397:edf0:9f0c:f3e3:a5f0:fe09:7769,2001:4c00:4211:51f6:fffe:1f3f:bc56:bb96,63045,443,6,0,0,8,1275,50,0
1361951968.676,1361951968.932,2526:13c5:1f95:7df7:20f0:ff:b4e9:f8a6,2001:397:edf0:9f0c:f3e3:a5f0:fe09:7769,443,63043,6,0,0,7,4447,42,0
1361951968.740,1361951968.804,2001:4c00:4211:51f6:fffe:1f3f:bc56:bb96,2001:397:edf0:9f0c:f3e3:a5f0:fe09:7769,443,63046,6,0,0,6,2759,42,0
1361951968.932,1361951970.660,2b1c:c880:f811:170e:7c1e:cf34:fb:e488,2001:397:edf0:9f85:fdd:81de:d701:e316,80,9911,6,128,0,2,120,42,0
1361951968.932,1361951970.660,2b1c:c880:f811:170e:7c1e:cf34:fb:e488,2001:397:edf0:9f85:fdd:81de:d701:e316,80,9913,6,128,0,2,120,42,0
1361951968.996,1361951969.508,2001:397:edf0:9f0c:f3e3:a5f0:fe09:7769,2001:2af:f860:9cfa:dfe1:e001:3954:78fb,63047,443,6,0,0,26,2696,50,0
1361951968.996,1361951969.508,2001:397:edf0:9f0c:f3e3:a5f0:fe09:7769,2001:2af:f860:9cfa:dfe1:e001:3954:78fb,63049,443,6,0,0,22,2408,50,0
1361951968.996,1361951969.188,2001:397:edf0:9fc7:86ae:6278:190f:572,2001:4c00:4211:51f6:fffe:1f3f:bc56:bbc0,59404,80,6,0,0,5,878,50,0
1361951968.996,1361951969.444,2001:397:edf0:9f0c:f3e3:a5f0:fe09:7769,2001:170:e401:4f0d:2010:3ffe:56aa:44e6,63050,443,6,0,0,22,2408,50,0
1361951969.060,1361951969.188,2001:4c00:4211:51f6:fffe:1f3f:bc56:bbc0,2001:397:edf0:9fc7:86ae:6278:190f:572,80,59404,6,0,0,5,3954,42,0
1361951969.060,1361951969.444,2001:2af:f860:9cfa:dfe1:e001:3954:78fb,2001:397:edf0:9f0c:f3e3:a5f0:fe09:7769,443,63048,6,0,0,25,30023,42,0
1361951969.060,1361951969.508,2001:2af:f860:9cfa:dfe1:e001:3954:78fb,2001:397:edf0:9f0c:f3e3:a5f0:fe09:7769,443,63049,6,0,0,42,56018,42,0
1361951969.060,1361951969.444,2001:170:e401:4f0d:2010:3ffe:56aa:44e6,2001:397:edf0:9f0c:f3e3:a5f0:fe09:7769,443,63050,6,0,0,25,29015,42,0
1361951969.316,1361951969.316,2520:63f:281d:10e8:33a8:4a90:feb:c5a3,2520:476f:4465:ac0b:d06e:3f3c:3fc6:7ca0,34262,80,6,0,0,2,120,50,0
1361951969.380,1361951969.444,2001:397:edf0:9f8f:c0cf:2d74:cfb1:4bca,2520:476f:4465:ac0b:d06e:3f3c:3fc6:7c3a,55636,443,6,0,0,2,120,50,0
1361951969.444,1361951969.892,27a5:6a7f:7010:3cff:df60:1fc2:d0c7:77f,2001:397:edf0:9f80:5404:d9ee:e004:bb84,443,54260,6,0,0,11,4874,42,0
1361951928.164,1361951968.996,2001:397:edf0:9fc3:d833:8e24:4d00:411b,2b1c:c880:d86e:5f01:841d:30ca:33a:2308,57697,443,6,0,0,6,2882,49,0
1361951970.084,1361951970.148,2001:397:edf0:9f14:3d19:a388:86ce:b7b2,2520:476f:4462:8efe:cf89:e0c1:fcff:fb01,35634,443,6,0,0,2,181,50,0
1361951970.148,1361951970.148,2520:476f:4465:ac0b:d06e:3f3c:3fc6:7ca2,2001:397:edf0:9f80:894c:c9ec:2b6c:4e02,443,57812,6,0,0,3,274,42,0
1361951970.340,1361951970.340,2520:63f:281d:10e8:33a8:4a90:feb:c588,2520:476f:4465:ac0b:d06e:3f3c:3fc6:7c77,46492,80,6,0,0,2,120,49,0
1361951947.812,1361951967.844,2001:397:edf0:9f80:894c:c9ec:2b6c:4e02,2520:476f:4462:8efe:cf89:e0c1:fcff:fb07,57825,443,6,0,0,9,1048,49,0
1361951947.812,1361951970.148,2001:397:edf0:9f80:894c:c9ec:2b6c:4e02,2520:476f:4465:ac0b:d06e:3f3c:3fc6:7ca2,57812,443,6,0,0,5,2315,50,0
1361951970.404,1361951970.596,2520:476f:4462:8efe:cf89:e0c1:fcff:fb0e,2001:397:edf0:9f80:2d23:8b76:f368:23ac,443,62609,6,0,0,5,525,42,0
1361951970.532,1361951970.596,2520:63f:2785:130c:f8ad:9a71:b22f:ad6f,2520:476f:4462:8efe:cf89:e0c1:fcff:fb0a,64156,80,6,0,0,2,120,50,0
1361951955.940,1361951967.460,2520:63f:281d:10e8:33a8:4a90:feb:c5a3,2526:13c5:1f95:7df7:20f0:ff:b4e9:f895,59652,80,6,0,0,8,1485,49,0
1361951948.708,1361951968.548,2001:397:edf0:9fc3:d833:8e24:4d00:411b,2526:13c5:1f95:7df7:20f0:ff:b4e9:f894,57796,443,6,0,0,13,2185,49,0
1361951948.772,1361951968.356,2526:13c5:1f95:7df7:20f0:ff:b4e9:f894,2001:397:edf0:9fc3:d833:8e24:4d00:411b,443,57796,6,0,0,17,15896,42,0
1361951949.284,1361951968.996,2b1c:c880:d86e:5f01:841d:30ca:33a:2308,2001:397:edf0:9fc3:d833:8e24:4d00:411b,443,57697,6,128,0,6,1502,42,0
1361951924.004,1361951966.884,2520:63f:23f8:6e0b:4fc8:15ce:a061:3fbc,2b1c:c880:d830:20f1:820e:8f35:c33f:c734,53520,80,6,0,0,55,26871,49,0
1361951924.068,1361951966.884,2b1c:c880:d830:20f1:820e:8f35:c33f:c734,2520:63f:23f8:6e0b:4fc8:15ce:a061:3fbc,80,53520,6,128,0,60,42005,42,0
1361951956.708,1361951969.572,2001:4c00:4211:51f6:fffe:1f3f:bc56:bbc0,2001:397:edf0:9f80:d9f3:5671:4f18:61c3,80,58713,6,0,0,8,6943,42,0
1361951966.756,1361951967.204,2520:476f:446f:42f2:ff66:20fc:3fc7:9b0c,2001:397:edf0:9f4f:3e57:e571:63d0:8a37,993,57137,6,0,0,2,189,42,0
1361951966.820,1361951967.076,2520:63f:23f8:6e0b:618e:b8de:71a0:17b8,2520:476f:4462:8efe:cf89:e0c1:fcff:fb01,54947,443,6,0,0,18,7863,50,0
1361951966.884,1361951967.076,2520:476f:4462:8efe:cf89:e0c1:fcff:fb01,2520:63f:23f8:6e0b:618e:b8de:71a0:17b8,443,54947,6,0,0,26,13333,42,0
1361951930.532,1361951967.396,2520:63f:281d:10e8:33a8:4a90:feb:c5a3,2520:476f:4462:8efe:cf89:e0c1:fcff:fb06,57627,80,6,0,0,70,8485,49,0
1361951966.052,1361951970.660,2001:397:edf0:9fc7:d04e:be2c:25c4:ce22,2520:476f:4462:8efe:cf89:e0c1:fcff:fb0e,52833,443,6,0,0,302,28597,49,0
1361951966.116,1361951970.084,2001:397:edf0:9fc7:d04e:be2c:25c4:ce22,2520:476f:4462:8efe:cf89:e0c1:fcff:fb0c,52834,443,6,0,0,218,22275,49,0
1361951930.595,1361951967.395,2520:476f:4462:8efe:cf89:e0c1:fcff:fb06,2520:63f:281d:10e8:33a8:4a90:feb:c5a3,80,57627,6,0,0,64,76198,42,0
1361951966.691,1361951967.971,2520:63f:281d:10e8:33a8:4a90:feb:c588,2526:13c5:1f95:7df7:20f0:ff:b4e9:f8b4,38979,80,6,0,0,190,14599,49,0
1361951966.947,1361951966.947,2001:397:edf0:9f50:7c2b:f8fa:4bb1:dd92,2520:476f:4462:8efe:cf89:e0c1:fcff:fb0a,53239,80,6,0,0,2,120,50,0
1361951963.363,1361951968.227,2520:63f:240a:53f0:af31:4409:7a8e:abd9,2520:476f:4465:ac08:f067:e001:c0fa:3f92,43412,5222,6,0,0,3,658,50,0
1361951963.363,1361951968.291,2520:476f:4465:ac08:f067:e001:c0fa:3f92,2520:63f:240a:53f0:af31:4409:7a8e:abd9,5222,43412,6,0,0,3,765,42,0
1361951966.243,1361951970.467,2520:63f:281d:10e8:33a8:4a90:feb:c5a3,2526:13c5:1f95:7df7:20f0:ff:b4e9:f894,55274,80,6,0,0,17,2396,50,0
1361951955.235,1361951969.827,2520:476f:4465:ac09:1098:203d:c300:63f2,2001:397:edf0:9f57:3d2:5477:f8f2:7a2c,5222,60548,6,0,0,7,763,42,0
1361951967.139,1361951967.139,27a1:b3f:27e9:cc06:e06f:fffc:9e5d:da6,2520:63f:281d:10e8:33a8:4a90:feb:c588,80,42731,6,0,0,2,144,42,0
1361951965.411,1361951968.803,2001:397:edf0:9fdf:a0e:364b:97ec:3540,2001:63f:dc7:4adc:eb50:2bd3:4e50:b387,61137,26495,17,0,0,2,156,50,0
1361951966.499,1361951970.723,2b1c:c880:d910:3f01:fad2:ffcc:3cc2:67cb,2001:397:edf0:9f85:fdd:81de:d701:e316,80,9881,6,128,0,2,120,42,0
1361951966.563,1361951970.659,27a1:b3f:27e9:cc06:e06f:fffc:9e5d:c7a,2001:397:edf0:9f80:5404:d9ee:e004:bb84,80,54185,6,0,0,2,144,42,0
1361951967.587,1361951967.907,2001:397:edf0:9f80:894c:c9ec:2b6c:4e02,2520:476f:4462:8efe:cf89:e0c1:fcff:fb0a,57889,443,6,0,0,7,932,50,0
1361951967.587,1361951967.907,2520:476f:4462:8efe:cf89:e0c1:fcff:fb0a,2001:397:edf0:9f80:894c:c9ec:2b6c:4e02,443,57889,6,0,0,6,634,42,0
1361951967.779,1361951967.843,2001:397:edf0:9fd8:c0d2:c976:3865:28d7,2520:476f:4462:8efe:cf89:e0c1:fcff:fb04,54849,80,6,0,0,2,144,50,0
1361951967.779,1361951967.843,2520:476f:4462:8efe:cf89:e0c1:fcff:fb07,2001:397:edf0:9f80:894c:c9ec:2b6c:4e02,443,57824,6,0,0,27,19853,42,0
1361951967.843,1361951967.843,2520:476f:4462:8efe:cf89:e0c1:fcff:fb07,2001:397:edf0:9f80:894c:c9ec:2b6c:4e02,443,57825,6,0,0,15,9599,42,0
1361951967.907,1361951967.971,2520:63f:240a:53f0:af31:4409:7a8e:abd9,2520:476f:4462:8eff:f0f8:3f3d:c03e:7c44,50603,443,6,0,0,7,3890,50,0
1361951968.227,1361951968.227,27a1:b3f:27e9:cc06:e06f:fffc:9e5d:da6,2520:63f:281d:10e8:33a8:4a90:feb:c588,80,42316,6,0,0,2,144,42,0
1361951968.291,1361951968.355,2520:63f:281d:10e8:33a8:4a90:feb:c588,2526:13c5:1f95:7df7:20f0:ff:b4e9:f898,55503,80,6,0,0,2,144,50,0
1361951968.291,1361951968.355,2520:63f:281d:10e8:33a8:4a90:feb:c5a3,2001:3a0:d80d:3d85:1f0f:fffd:6ea5:b696,40145,80,6,0,0,2,144,50,0
1361951968.291,1361951968.611,2001:397:edf0:9fd8:f623:9810:d5c3:9483,2520:476f:4465:ac0b:d06e:3f3c:3fc6:7c97,55936,443,6,0,0,8,1693,49,0
1361951968.355,1361951968.419,2520:476f:4465:ac0b:d06e:3f3c:3fc6:7c97,2001:397:edf0:9fd8:f623:9810:d5c3:9483,443,55936,6,0,0,8,1019,42,0
1361951968.355,1361951968.739,2520:476f:4465:ac09:1098:203d:c300:63f2,2001:397:edf0:9fd8:f623:9810:d5c3:9483,5222,55937,6,0,0,17,4816,42,0
1361951968.483,1361951968.739,2001:397:edf0:9f0c:f3e3:a5f0:fe09:7769,2526:13c5:1f95:7df7:20f0:ff:b4e9:f8a6,63041,443,6,0,0,9,1392,50,0
1361951968.483,1361951968.739,2526:13c5:1f95:7df7:20f0:ff:b4e9:f8a6,2001:397:edf0:9f0c:f3e3:a5f0:fe09:7769,443,63041,6,0,0,9,5343,42,0
1361951968.547,1361951970.403,2001:397:edf0:9f80:2d23:8b76:f368:23ac,2520:476f:4465:ac0b:d06e:3f3c:3fc6:7c97,62608,443,6,0,0,75,12358,49,0
1361951968.611,1361951969.251,2001:397:edf0:9f80:d9f3:5671:4f18:61c3,2b1c:c880:d910:3f01:fad2:ffcc:3cc2:67cb,58714,80,6,0,0,7,1564,49,0
1361951968.675,1361951969.891,2001:170:e401:4f04:ef96:20c3:aff0:167e,2001:397:edf0:9f0c:f3e3:a5f0:fe09:7769,443,63042,6,0,0,56,77457,42,0
1361951968.675,1361951969.251,2b1c:c880:d910:3f01:fad2:ffcc:3cc2:67cb,2001:397:edf0:9f80:d9f3:5671:4f18:61c3,80,58714,6,128,0,6,1020,42,0
1361951968.675,1361951968.803,2001:397:edf0:9f0c:f3e3:a5f0:fe09:7769,2001:4c00:4211:51f6:fffe:1f3f:bc56:bb96,63046,443,6,0,0,8,1259,50,0
1361951968.675,1361951968.739,2526:13c5:1f95:7df7:20f0:ff:b4e9:f8a6,2001:397:edf0:9f0c:f3e3:a5f0:fe09:7769,443,63044,6,0,0,7,4815,42,0
1361951968.739,1361951968.803,2001:4c00:4211:51f6:fffe:1f3f:bc56:bb96,2001:397:edf0:9f0c:f3e3:a5f0:fe09:7769,443,63045,6,0,0,7,4079,42,0
1361951968.739,1361951970.659,2520:476f:4462:8efe:cf89:e0c1:fcff:fb0a,2001:397:edf0:9fc7:bee4:2363:41d0:5961,80,61295,6,0,0,2,120,42,0
1361951968.803,1361951968.995,2520:63f:281d:10e8:33a8:4a90:feb:c5a3,2520:476f:4462:8efe:cf89:e0c1:fcff:fb05,45207,80,6,0,0,7,2131,49,0
1361951968.803,1361951970.659,2b1c:c880:f811:170e:7c1e:cf34:fb:e488,2001:397:edf0:9f85:fdd:81de:d701:e316,80,9882,6,128,0,2,120,42,0
1361951968.866,1361951968.994,2520:476f:4462:8efe:cf89:e0c1:fcff:fb05,2520:63f:281d:10e8:33a8:4a90:feb:c5a3,80,45207,6,0,0,6,1718,42,0
1361951968.994,1361951969.442,2001:397:edf0:9f0c:f3e3:a5f0:fe09:7769,2001:2af:f860:9cfa:dfe1:e001:3954:78fb,63048,443,6,0,0,17,2048,50,0
1361951969.058,1361951969.506,2001:2af:f860:9cfa:dfe1:e001:3954:78fb,2001:397:edf0:9f0c:f3e3:a5f0:fe09:7769,443,63047,6,0,0,44,58968,42,0
1361951969.058,1361951969.378,2001:397:edf0:9fdc:7eae:a5f2:984d:7a14,2520:476f:4462:8efe:cf89:e0c1:fcff:fb04,52954,443,6,0,0,11,2444,50,0
1361951969.122,1361951969.186,2520:476f:4462:8efe:cf89:e0c1:fcff:fb04,2001:397:edf0:9fdc:7eae:a5f2:984d:7a14,443,52954,6,0,0,12,6147,42,0
1361951952.738,1361951969.122,2001:397:edf0:9f85:c8ce:86d8:f1d8:caae,2520:476f:4462:8efe:cf89:e0c1:fcff:fb1a,56727,80,6,0,0,11,4505,49,0
1361951952.802,1361951968.930,2520:476f:4462:8efe:cf89:e0c1:fcff:fb1a,2001:397:edf0:9f85:c8ce:86d8:f1d8:caae,80,56727,6,0,0,11,4608,42,0
1361951969.366,1361951969.878,2001:397:edf0:9f80:5404:d9ee:e004:bb84,27a5:6a7f:7010:3cff:df60:1fc2:d0c7:77f,54260,443,6,0,0,13,7643,49,0
1361951969.558,1361951969.558,2520:63f:2785:130c:f8ad:9a71:b22f:ad6f,2520:476f:4462:8efe:cf89:e0c1:fcff:fb04,64155,80,6,0,0,2,120,50,0
1361951947.478,1361951970.518,2526:13c5:1f95:7df7:20f0:ff:b4e9:f8a6,2520:63f:281d:10e8:33a8:4a90:feb:c5a3,80,57911,6,0,0,98,127119,42,0
1361951947.798,1361951967.830,2001:397:edf0:9f80:894c:c9ec:2b6c:4e02,2520:476f:4462:8efe:cf89:e0c1:fcff:fb07,57824,443,6,0,0,15,1879,49,0
1361951947.798,1361951967.830,2001:397:edf0:9f80:894c:c9ec:2b6c:4e02,2520:476f:4462:8efe:cf89:e0c1:fcff:fb07,57823,443,6,0,0,8,988,49,0
1361951970.390,1361951970.710,2001:397:edf0:9f80:2d23:8b76:f368:23ac,2520:476f:4462:8efe:cf89:e0c1:fcff:fb0e,62609,443,6,0,0,6,868,50,0
1361951970.710,1361951970.774,2001:397:edf0:9fc5:6fd4:357b:1ee9:3a6b,2520:476f:4465:ac0b:d06e:3f3c:3fc6:7c5e,51459,80,6,0,0,4,1554,50,0
1361951970.710,1361951970.774,2520:476f:4465:ac0b:d06e:3f3c:3fc6:7c5e,2001:397:edf0:9fc5:6fd4:357b:1ee9:3a6b,80,51459,6,0,0,3,672,42,0
1361951955.926,1361951967.446,2526:13c5:1f95:7df7:20f0:ff:b4e9:f895,2520:63f:281d:10e8:33a8:4a90:feb:c5a3,80,59652,6,0,0,5,1295,42,0
1361951949.206,1361951967.638,2001:397:edf0:9fc3:d833:8e24:4d00:411b,2001:4c00:4211:51f6:fffe:1f3f:bc56:bbb7,57803,443,6,0,0,20,5067,50,0
1361951949.206,1361951967.574,2001:4c00:4211:51f6:fffe:1f3f:bc56:bbb7,2001:397:edf0:9fc3:d833:8e24:4d00:411b,443,57803,6,0,0,25,26551,42,0
